slug,name,commune_nom,old_lat,old_lon,new_lat,new_lon,distance_m,confiance,n_sources,sources_used,inter_max_m,osm_match,wikidata_match,ign_match,applied,pieve_declared,pieve_geocoded,pieve_concordant,doyenne_declared,doyenne_geocoded,doyenne_concordant,note
santa_maria_assunta_ajaccio_bazzicacce,Santa Maria Assunta (Ajaccio-Bazzicacce),Ajaccio,41.908,8.718,42.26462,9.28319,61219.3,FAIBLE,1,ign,0.0,,,"42.26462,9.28319",,pieve_ajaccio,,?,doyenne_ajaccio,doyenne_cortenais,False,DIST_OVER_5000m
santa_maria_bocognano_haute,Santa Maria (Bocognano haute),Bocognano,42.22,9.04,,,,ABSENT,0,,0.0,,,,,pieve_celavo,,,doyenne_ajaccio,,,
santa_maria_cervione_interieur,Santa Maria (Cervione intérieur),Cervione,42.158,9.416,42.33212,9.49093,20320.3,FAIBLE,1,ign,0.0,,,"42.33212,9.49093",,pieve_campoloro,pieve_campoloro,True,doyenne_plaine_orientale,doyenne_plaine_orientale,True,DIST_OVER_5000m
santa_maria_chiatra,Santa Maria (Chiatra),Chiatra,42.23,9.43,42.28205,9.39566,6441.1,FAIBLE,1,ign,0.0,,,"42.28205,9.39566",,pieve_alesani,pieve_bozio,False,doyenne_plaine_orientale,doyenne_plaine_orientale,True,DIST_OVER_5000m
santa_maria_ghisonaccia_plaine,Santa Maria (Ghisonaccia plaine),Ghisonaccia,42.06,9.43,42.10349,9.21221,18613.1,FAIBLE,1,ign,0.0,,,"42.10349,9.21221",,pieve_aleria,pieve_ghisoni,False,doyenne_plaine_orientale,doyenne_plaine_orientale,True,DIST_OVER_5000m
santa_maria_ghisoni_village,Santa Maria (Ghisoni village),Ghisoni,42.01,9.35,42.10349,9.21221,15410.8,FAIBLE,1,ign,0.0,,,"42.10349,9.21221",,pieve_ghisoni,pieve_ghisoni,True,doyenne_plaine_orientale,doyenne_plaine_orientale,True,DIST_OVER_5000m
santa_maria_linguizzetta_basse,Santa Maria (Linguizzetta basse),Linguizzetta,42.085,9.47,42.19912,9.54911,14267.9,FAIBLE,1,ign,0.0,,,"42.19912,9.54911",,pieve_campoloro,pieve_campoloro,True,doyenne_plaine_orientale,doyenne_plaine_orientale,True,DIST_OVER_5000m
santa_maria_prunelli_di_fiumorbo,Santa Maria (Prunelli-di-Fiumorbo),Prunelli-di-Fiumorbo,41.94,9.33,42.00978,9.32356,7777.7,MOYENNE,2,osm+ign,81.0,"42.00986,9.32403",,"42.00970,9.32308",,pieve_fiumorbo,pieve_fiumorbo,True,doyenne_plaine_orientale,doyenne_plaine_orientale,True,DIST_OVER_5000m
santa_maria_sarrola_carcopino,Santa Maria (Sarrola-Carcopino),Sarrola-Carcopino,41.97,8.81,42.02802,8.84249,6988.2,FAIBLE,1,ign,0.0,,,"42.02802,8.84249",,pieve_mezzana,pieve_mezzana,True,doyenne_ajaccio,doyenne_ajaccio,True,DIST_OVER_5000m
santa_maria_solaro,Santa Maria (Solaro),Solaro,41.85,9.39,42.02802,8.84249,49423.5,FAIBLE,1,ign,0.0,,,"42.02802,8.84249",,pieve_verde,pieve_mezzana,False,doyenne_plaine_orientale,doyenne_ajaccio,False,DIST_OVER_5000m
santa_reparata_santa_reparata_di_moriani,Santa Reparata (Santa-Reparata-di-Moriani),Santa-Reparata-di-Moriani,42.39,9.52,42.35650,9.46021,6164.1,MOYENNE,2,osm+ign,18.9,"42.35644,9.46029",,"42.35656,9.46013",,pieve_moriani,pieve_moriani,True,doyenne_plaine_orientale,doyenne_plaine_orientale,True,DIST_OVER_5000m
terrina_aleria,Terrina (Aléria),Aléria,42.098,9.499,42.11290,9.51088,1924.6,FAIBLE,1,ign,0.0,,,"42.11290,9.51088",,pieve_aleria,pieve_aleria,True,doyenne_plaine_orientale,doyenne_plaine_orientale,True,
